index,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type,CEC_hybrid
SunPower__SPR_X20_327_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,10/15/2018,Utility Interactive,
SunPower__SPR_X20_327_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,10/15/2018,Utility Interactive,
SunPower__SPR_X20_327_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X20_327_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_BLK_C_AC__208V_,208,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_BLK_C_AC__240V_,240,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_BLK_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_335_BLK_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_335_BLK_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_BLK_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_C_AC__208V_,208,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_C_AC__240V_,240,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_335_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_335_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_335_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_345_C_AC__208V_,208,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_345_C_AC__240V_,240,1.912472,320.0,333.210754,60.0,-6.6e-05,-0.000363,0.018083,-0.018388,0.096,64.0,5.553513,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_345_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_345_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_345_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_345_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_350_BLK_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_350_BLK_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X21_350_BLK_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X21_350_BLK_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_360_C_AC__208V_,208,2.221642,320.0,334.899109,60.0,-7.6e-05,-0.000251,0.026476,-0.019258,0.096,64.0,5.581652,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_360_C_AC__240V_,240,2.221642,320.0,334.899109,60.0,-7.6e-05,-0.000251,0.026476,-0.019258,0.096,64.0,5.581652,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_360_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X22_360_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X22_360_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_360_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_370_D_AC__208V_,208,2.862352,320.0,333.699951,60.0,-6.6e-05,-8.791207e-06,0.021225,0.018693,0.096,64.0,5.561666,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X22_370_D_AC__240V_,240,3.005768,320.0,332.890656,60.0,-5.8e-05,-0.000321,0.002844,-0.016399,0.096,64.0,5.548178,53.0,64.0,2/15/2019,Utility Interactive,
SunPower__SPR_X22_370_E_AC__208V_,208,1.901595,320.0,329.812225,60.0,-6.5e-05,1.7e-05,-0.081314,-0.068081,0.096,64.0,5.49687,53.0,64.0,,Utility Interactive,
SunPower__SPR_X22_370_E_AC__240V_,240,1.303883,320.0,328.108673,60.0,-2.8e-05,-6.642756e-06,-0.001801,-0.042997,0.096,64.0,5.468478,53.0,64.0,,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SC1000KU__540V_,540,4782.30127,1001306.0,1038426.125,1005.0,-2.100558e-08,1.2e-05,0.000803,0.000263,300.3918,1200.0,1033.259826,810.0,1200.0,,Grid Support,
Sungrow_Power_Supply_Co___Ltd___SC1200UD_US__480V_,480,1217.64,1203052.0,1228030.0,900.0,-1.02473e-08,3.48137e-06,0.00153223,8.99499e-06,360.916,1500.0,1364.48,700.0,1500.0,9/21/2021,,N
Sungrow_Power_Supply_Co___Ltd___SC1375UD_US__550V_,550,1548.24,1378936.0,1404680.0,975.0,-8.78339e-09,3.16424e-06,0.000353215,-0.00028523,413.681,1500.0,1440.7,800.0,1500.0,9/21/2021,,N
Sungrow_Power_Supply_Co___Ltd___SC1575UD_US__630V_,630,2270.2,1582996.0,1610750.0,1062.0,-8.3822e-09,3.18995e-06,0.000451809,-0.000102364,474.899,1500.0,1516.71,915.0,1500.0,9/21/2021,,N
Sungrow_Power_Supply_Co___Ltd___SC1725UD_US__690V_,690,2651.48,1728406.0,1756840.0,1125.0,-7.53778e-09,3.87113e-06,0.000760613,0.000207591,518.522,1500.0,1561.63,1000.0,1500.0,9/21/2021,,N
Sungrow_Power_Supply_Co___Ltd___SC2500U__550V_,550,8485.63,2507194.0,2579160.0,975.0,-7.05627e-09,5.56504e-06,0.000106673,-0.000143943,752.158,1500.0,2645.3,800.0,1500.0,3/23/2020,,N
Sungrow_Power_Supply_Co___Ltd___SC250KU__480V_,480,1089.708618,253290.0,264638.71875,675.0,-8.549795e-08,6.809148e-06,0.001545,-0.000476,75.987,850.0,392.057361,500.0,850.0,,Grid Support,
Sungrow_Power_Supply_Co___Ltd___SC60HV__480V_,480,164.592,66000.0,67413.2,850.0,-1.66958e-07,1.40636e-05,0.00190885,0.000305414,19.8,1300.0,79.3096,700.0,1300.0,10/12/2020,,N
Sungrow_Power_Supply_Co___Ltd___SC75HV__600V_,600,208.52,82500.0,84179.5,1000.0,-1.34653e-07,1.57798e-05,0.00259869,0.00100434,24.75,1300.0,84.1795,870.0,1300.0,10/12/2020,,N
Sungrow_Power_Supply_Co___Ltd___SG1000MX,0,7066.063965,1000000.0,1033038.5,630.0,-3.230693e-08,2.1e-05,0.001095,0.001191,300.0,800.0,1639.743651,570.0,800.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG100KU__480V_,480,681.89563,101000.0,105314.351563,380.0,-3.04325e-07,2.3e-05,0.000502,-0.00045,30.3,480.0,277.14303,300.0,480.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG100KU_outdoor__480V_,480,476.797577,100000.0,104464.5,350.0,-2.83178e-07,4.4e-05,0.000319,0.00163,30.0,480.0,298.47,300.0,480.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG125HV__600V_,600,96.387039,125178.0,127596.132813,945.0,-8.50297e-08,1.8e-05,0.004265,0.002505,37.5534,1200.0,135.022363,860.0,1200.0,10/15/2018,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG2500U__550V_,550,3912.462158,2500000.0,2542502.5,900.0,-3.864416e-09,4.990351e-06,0.000279,-0.000498,750.0,1200.0,2825.002778,800.0,1200.0,10/15/2018,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG250HX_US__800V_,800,443.342,226997.0,230396.0,1080.0,-4.38534e-08,-8.57136e-06,-0.000791432,-0.000320828,68.0991,1300.0,213.33,860.0,1300.0,2/22/2021,,Y
Sungrow_Power_Supply_Co___Ltd___SG250KC__600V_,600,889.055481,250000.0,260078.546875,360.0,-9.955132e-08,1.9e-05,0.002171,-0.000691,71.0,480.0,722.440408,320.0,480.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG250KU__480V_,480,972.447144,250000.0,260767.203125,360.0,-1.074389e-07,8.259652e-06,0.002338,-0.000747,50.0,480.0,724.353342,320.0,480.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG30KU,0,86.636215,30000.0,30672.654297,705.0,-4.609444e-07,-4.2e-05,-0.00143,-0.00239,9.0,800.0,43.507311,480.0,800.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG3150U__630V_,630,10438.2,3154300.0,3235550.0,1120.0,-4.76658e-09,4.5644e-06,0.00034536,0.000191243,270.2,1300.0,2888.88,915.0,1300.0,,,N
Sungrow_Power_Supply_Co___Ltd___SG3425UD__600V_,600,6564.65,3434560.0,3531370.0,1100.0,-4.84356e-09,3.59678e-06,8.38633e-05,-8.8635e-05,256.66,1300.0,3210.34,875.0,1300.0,,,N
Sungrow_Power_Supply_Co___Ltd___SG3600UD__630V_,630,7573.76,3606980.0,3708310.0,1100.0,-4.73641e-09,3.04621e-06,0.000146486,-9.50682e-05,264.05,1300.0,3371.19,915.0,1300.0,,,N
Sungrow_Power_Supply_Co___Ltd___SG36CX_US__480V_,480,98.7367,36046.0,36785.9,710.0,-2.75465e-07,-2.20492e-05,-0.000393524,-0.00108353,3.7,850.0,51.8112,550.0,850.0,,,N
Sungrow_Power_Supply_Co___Ltd___SG36KU,0,82.693085,36000.0,36887.226563,700.0,-4.45113e-07,-3.8e-05,-0.001063,-0.001913,10.8,800.0,52.696038,580.0,800.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG500LV,0,3092.04834,500000.0,523693.8125,360.0,-8.114259e-08,7.954372e-06,-0.002889,-0.002921,150.0,480.0,1454.705035,320.0,480.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG60CX_US__480V_,480,112.534,60182.0,61436.0,710.0,-1.94741e-07,-1.72498e-05,-0.000921978,-0.000582086,3.38,850.0,86.5296,550.0,850.0,,,N
Sungrow_Power_Supply_Co___Ltd___SG60KU,0,95.618515,60000.0,60945.089844,700.0,-1.27538e-07,6.66135e-06,0.003832,0.004382,18.0,850.0,87.064414,550.0,850.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG60KU_M,0,117.345558,60000.0,61033.910156,700.0,-1.809696e-07,-1.2e-05,-0.000329,-0.000743,18.0,850.0,87.1913,550.0,850.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG60KU_M__480V_,480,117.382,60000.0,61033.9,700.0,-1.80969e-07,-1.17151e-05,-0.000326777,-0.000743109,0.88,850.0,87.1913,550.0,850.0,6/3/2019,,N
Sungrow_Power_Supply_Co___Ltd___SG750MX,0,4218.95752,750000.0,777315.8125,580.0,-3.969076e-08,1.8e-05,0.001299,0.000509,225.0,800.0,1340.199677,500.0,800.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG800MX,0,5568.794922,800000.0,828546.3125,615.0,-3.960314e-08,1.9e-05,0.000456,0.00043,240.0,800.0,1347.229776,545.0,800.0,2/1/2019,Utility Interactive,
Sungrow_Power_Supply_Co___Ltd___SG_60KU_M__480V_,480,117.345558,60000.0,61033.910156,700.0,-1.809696e-07,-1.2e-05,-0.000329,-0.000743,18.0,850.0,87.1913,550.0,850.0,10/15/2018,Grid Support,
Sunna_Tech__SUNNA_2000TL_US_240__240V_,240,42.196785,2110.0,2193.39624,375.0,-1.2e-05,-6.5e-05,0.001026,0.000536,0.633,400.0,5.849057,100.0,400.0,,Utility Interactive,
Sunna_Tech__SUNNA_3000TL_US_240__240V_,240,36.033405,3180.0,3315.654297,375.0,-7.984667e-06,-7.5e-05,0.000544,-0.000338,0.954,400.0,8.841745,100.0,400.0,,Utility Interactive,
Sunna_Tech__SUNNA_4200TL_US_240__240V_,240,32.600666,4160.0,4340.861328,380.0,-4.666194e-06,-6.2e-05,0.000324,-0.00088,1.248,400.0,11.423319,100.0,400.0,,Utility Interactive,
Sunna_Tech__SUNNA_5000TL_US_240__240V_,240,32.086174,5240.0,5489.155762,380.0,-4.407565e-06,-7.4e-05,-8.3e-05,-0.001604,1.572,400.0,14.445147,100.0,400.0,,Utility Interactive,
Sunset__SUNstring_4000__240V_,240,20.790001,2860.0,3075.77417,175.0,-1.4e-05,4.5e-05,-0.000527,-0.000102,0.858,300.0,17.575852,100.0,300.0,,Utility Interactive,
Sunset__SUNstring_5000__240V_,240,30.925451,3600.0,3863.824463,175.0,-9.467226e-06,2.1e-05,0.000643,-0.000102,1.08,300.0,22.078997,100.0,300.0,,Utility Interactive,
Sustainable_Energy_Technologies__SUNERGY_ELV_208__208V_,208,58.454727,5000.0,5347.935547,65.0,-1e-05,0.000319,0.015178,-0.003012,1.5,95.0,82.275931,54.0,95.0,,Utility Interactive,
Sustainable_Energy_Technologies__SUNERGY_LV_208__208V_,208,55.771816,5000.0,5310.597656,85.0,-8.515099e-06,0.000176,0.010804,-0.000244,0.03,130.0,62.477619,70.0,130.0,,Utility Interactive,
Sustainable_Energy_Technologies__SUNERGY_TENK_240D__240V_,240,48.661537,5000.0,5326.362793,63.0,-9.277264e-06,0.00025,0.018163,-0.000583,1.5,95.0,84.545441,50.0,95.0,,Utility Interactive,
Sustainable_Energy_Technologies__Sunergy_5000_70_240__240V_,240,52.416149,5009.0,5301.454102,78.0,-7.655254e-06,0.000137,0.008939,0.001394,1.5027,100.0,67.96736,70.0,100.0,,Utility Interactive,
Sysgration__SG_4000__240V_,240,42.908222,4030.0,4260.779785,310.0,-8.79137e-06,-2.5e-05,0.001312,-0.000847,1.209,440.0,13.744451,100.0,440.0,,Utility Interactive,
Sysgration__Soleil_2000_120__120V_,120,18.433363,2000.0,2211.626709,240.0,-2.5e-05,2.8e-05,0.001683,0.000781,0.6,360.0,9.215111,100.0,360.0,,Utility Interactive,
TMEIC__PVH_L1350GR,0,6510.056641,1350000.0,1385240.0,960.0,-1.545206e-08,8.906942e-06,0.000433,0.000118,405.0,1200.0,1442.958333,875.0,1200.0,,Utility Interactive,
TMEIC__PVH_L1350GR_EG,0,6510.056641,1350000.0,1385240.0,960.0,-1.545206e-08,8.906942e-06,0.000433,0.000118,405.0,1200.0,1442.958333,875.0,1200.0,,Utility Interactive,
TMEIC__PVH_L2500GR,0,10082.507813,2500000.0,2569794.25,900.0,-8.227945e-09,6.884867e-06,0.000267,2.7e-05,750.0,1200.0,2855.326944,800.0,1200.0,12/15/2017,Utility Interactive,
TMEIC__PVH_L2500GR_EG,0,10082.507813,2500000.0,2569794.25,900.0,-8.227945e-09,6.884867e-06,0.000267,2.7e-05,750.0,1200.0,2855.326944,800.0,1200.0,12/15/2017,Utility Interactive,
TMEIC__PVH_L2700GR,0,11126.113281,2700000.0,2772904.5,960.0,-7.512956e-09,1.2e-05,0.000499,0.000611,810.0,1200.0,2888.442187,875.0,1200.0,12/15/2017,Utility Interactive,
TMEIC__PVH_L2700GR_EG,0,11126.113281,2700000.0,2772904.5,960.0,-7.512956e-09,1.2e-05,0.000499,0.000611,810.0,1200.0,2888.442187,875.0,1200.0,12/15/2017,Utility Interactive,
TMEIC__PVH_L3200GR_E7__600V_,600,10051.369141,3127430.0,3173064.25,1100.0,-7.460064e-10,8.385528e-06,0.000694,0.001198,938.229,1200.0,2884.603864,875.0,1200.0,,Utility Interactive,
TMEIC__PVH_L3200GR_EG__600V_,600,10051.369141,3127430.0,3173064.25,1100.0,-7.460064e-10,8.385528e-06,0.000694,0.001198,938.229,1200.0,2884.603864,875.0,1200.0,,Utility Interactive,
TMEIC__PVH_L3200GR__600V_,600,10051.369141,3127430.0,3173064.25,1100.0,-7.460064e-10,8.385528e-06,0.000694,0.001198,938.229,1200.0,2884.603864,875.0,1200.0,,Utility Interactive,
TMEIC__PVL_L0500U,0,4578.096191,500000.0,524991.5,360.0,-7.145877e-08,3.3e-05,0.001064,0.00046,150.0,480.0,1458.309722,320.0,480.0,,Utility Interactive,
TMEIC__PVL_L0630U_S,0,4087.95752,630000.0,650741.875,615.0,-4.51646e-08,1.2e-05,0.000928,0.000645,189.0,800.0,1058.11687,550.0,800.0,,Utility Interactive,
TMEIC__PVL_L0833GR,0,3778.69751,833000.0,855626.0625,655.0,-2.383749e-08,1.9e-05,0.001012,0.000791,249.9,800.0,1306.299332,605.0,800.0,,Utility Interactive,
TMEIC__PVL_L1833GRM,0,7874.053711,1833000.0,1881322.25,655.0,-1.207277e-08,1e-05,9e-05,-0.000399,549.9,800.0,2872.24771,605.0,800.0,,Utility Interactive,
TMEIC__PVL_L1833GRQ,0,6370.648438,1667000.0,1714594.5,655.0,-1.431026e-08,1.7e-05,-0.000307,5.7e-05,500.1,800.0,2617.701527,605.0,800.0,,Utility Interactive,
TMEIC__PVU_L0840GR__630V_,630,2424.5,794693.0,808119.0,1150.0,1.76256e-09,1.80311e-05,0.000458469,-0.00638848,47.17,1200.0,702.712,915.0,1200.0,,,N
TSUNESS_Co___Ltd__TSOL_M1600P__240V_,240,3.91094,1551.0,1609.53,42.0,-5.37041e-06,-0.000546252,-0.07683,-0.231669,0.03,48.0,38.3221,36.0,48.0,,,N
Tabuchi_Electric_Co___Ltd___EHW_S55P3B_PNUS__240V_,240,117.335793,5346.0,5776.361328,300.0,-6.252506e-06,-1.664483e-06,-0.001608,-0.002937,1.6038,450.0,19.254538,100.0,450.0,12/15/2017,Utility Interactive,
Tabuchi_Electric_Co___Ltd___EPW_T250P6_US__480V_,480,121.843155,24130.0,24735.613281,700.0,-5.956617e-07,-2.8e-05,-2.7e-05,-0.002168,7.239,800.0,35.33659,500.0,800.0,12/15/2017,Utility Interactive,
Tabuchi_Electric_Co___Ltd___THD_S55P3BB_US__240V_,240,48.760315,5518.92,5821.84375,380.0,-3.513355e-06,-3e-05,0.00125,0.000567,1.655676,520.0,15.320641,240.0,520.0,10/15/2018,Grid Support,
Tabuchi_Electric_Co___Ltd___THD_S55P3B_US__240V_,240,48.760315,5518.92,5821.84375,380.0,-3.513355e-06,-3e-05,0.00125,0.000567,1.655676,520.0,15.320641,240.0,520.0,10/15/2018,Grid Support,
Tabuchi_Electric_Co___Ltd___THE_S55P3BB_USW__240V_,240,48.371853,5518.92,5822.11084,380.0,-3.444011e-06,-3.2e-05,0.001283,0.000471,1.655676,520.0,15.321344,240.0,520.0,10/15/2018,Grid Support,
Tabuchi_Electric_Co___Ltd___TPD_T250P6_US__480V_,480,130.986572,24895.0,25535.587891,700.0,-5.371425e-07,-3.868518e-06,6.021557e-06,-0.00117,7.4685,800.0,36.479411,500.0,800.0,12/15/2017,Utility Interactive,
Talesun_Solar__TP660AM225__240V_,240,3.33307,230.0,241.432068,31.5,-8.4e-05,-0.001113,0.014473,-0.042764,0.069,35.0,7.66451,21.0,35.0,,Utility Interactive,
Talesun_Solar__TP660AM240__240V_,240,2.245096,240.0,252.020584,42.5,-8.1e-05,-0.000619,0.014026,-0.017328,0.072,46.0,5.929896,33.5,46.0,,Utility Interactive,
Talesun_Solar__TP660AM255__240V_,240,1.255984,250.0,262.522003,53.5,-8.2e-05,-6.5e-05,0.014799,0.01696,0.075,57.0,4.906953,46.0,57.0,,Utility Interactive,
Talesun_Solar__TP660AM270__240V_,240,0.364196,260.0,272.895355,64.5,-8.3e-05,0.000528,0.030324,0.057736,0.078,68.0,4.230936,58.5,68.0,,Utility Interactive,
Tesla_Inc___1534000_xx_y__208V_,208,14.2169,3336.0,3424.52,375.0,-1.97769e-06,-2.66308e-05,-0.00163411,-0.00869462,3.8925,480.0,9.13207,270.0,480.0,4/12/2021,,N
Tesla_Inc___1534000_xx_y__240V_,240,27.9577,3800.0,3893.19,350.0,-5.71837e-06,-4.76088e-05,0.000704876,-0.00156571,4.664,425.0,11.1234,270.0,425.0,4/12/2021,,N
Tesla_Inc___1538000_xx_y__208V_,208,31.8265,6561.0,6739.18,375.0,-2.90927e-06,-6.32857e-06,-0.00021263,-0.0022001,6.7176,480.0,17.9711,270.0,480.0,7/1/2021,,N
Tesla_Inc___1538000_xx_y__240V_,240,41.6764,7575.0,7766.4,375.0,-3.59429e-06,-1.65572e-05,-0.00107254,-0.00159666,6.913,480.0,20.7104,270.0,480.0,7/1/2021,,N
Tigo_Energy___Inc__TSI_10_0K_US__208V_,208,29.0146,8760.0,9007.98,380.0,-1.28698e-06,-4.15848e-05,0.00062229,5.72226e-05,2.628,480.0,23.7052,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_10_0K_US__240V_,240,39.5146,10082.0,10328.5,380.0,-1.31953e-06,-4.36227e-05,0.000405516,-0.000846425,3.0246,480.0,27.1802,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_11_4K_US__208V_,208,31.1947,10040.0,10308.0,380.0,-9.16e-07,-3.559e-05,0.000574586,-0.00113529,3.012,480.0,27.1264,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_11_4K_US__240V_,240,41.2688,11520.0,11783.5,380.0,-1.09624e-06,-1.63085e-05,0.000144519,-2.54068e-05,3.456,480.0,31.0093,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_3_0K_US__208V_,208,17.196,2626.0,2713.68,380.0,-4.99411e-06,-4.14823e-05,-0.000961248,-0.00156265,0.7878,480.0,7.14127,125.0,480.0,,,Y
Tigo_Energy___Inc__TSI_3_0K_US__240V_,240,16.9589,3095.0,3184.22,380.0,-3.75554e-06,-3.82152e-05,-0.000858481,-0.00160756,0.9285,480.0,8.37954,125.0,480.0,,,Y
Tigo_Energy___Inc__TSI_3_8K_US__208V_,208,24.4723,3324.0,3418.64,380.0,-4.39358e-06,-4.32261e-05,-0.000212205,-0.000362727,0.9972,480.0,8.99641,160.0,480.0,,,Y
Tigo_Energy___Inc__TSI_3_8K_US__240V_,240,19.9959,3888.0,3987.16,380.0,-2.96039e-06,-4.18045e-05,-0.000716973,-0.000643355,1.1664,480.0,10.4925,160.0,480.0,,,Y
Tigo_Energy___Inc__TSI_5_0K_US__208V_,208,20.0951,4280.0,4401.03,380.0,-3.80382e-06,-3.8371e-05,-0.00161674,-0.00216058,1.284,480.0,11.5816,210.0,480.0,,,Y
Tigo_Energy___Inc__TSI_5_0K_US__240V_,240,21.1886,4943.0,5075.82,380.0,-3.22302e-06,-4.7108e-05,-0.000573924,-0.000712923,1.4829,480.0,13.3574,210.0,480.0,,,Y
Tigo_Energy___Inc__TSI_6_0K_US__208V_,208,24.8637,5143.0,5303.07,380.0,-3.36204e-06,-3.41204e-05,-0.000145403,0.00104587,1.5429,480.0,13.9554,170.0,480.0,,,Y
Tigo_Energy___Inc__TSI_6_0K_US__240V_,240,23.0661,5918.0,6084.58,380.0,-2.3168e-06,-4.22293e-05,-0.00156567,0.000104516,1.7754,480.0,16.0121,170.0,480.0,,,Y
Tigo_Energy___Inc__TSI_7_6K_US__208V_,208,32.4639,6580.0,6776.33,380.0,-2.44481e-06,-3.25023e-05,-0.000582188,-0.000967106,1.974,480.0,17.8325,212.0,480.0,,,Y
Tigo_Energy___Inc__TSI_7_6K_US__240V_,240,35.2212,7524.0,7741.49,380.0,-2.91717e-06,-3.67176e-05,-0.000401828,-0.000518181,2.2572,480.0,20.3723,212.0,480.0,,,Y
Tigo_Energy___Inc__TSI_8_2K_US__208V_,208,34.3674,7166.0,7356.19,380.0,-1.61392e-06,-3.93032e-05,0.000841913,0.000469399,2.1498,480.0,19.3584,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_8_2K_US__240V_,240,42.4825,8251.0,8445.17,380.0,-1.52261e-06,-3.89029e-05,0.000360026,-0.000552599,2.4753,480.0,22.2241,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_9_0K_US__208V_,208,33.0697,7874.0,8087.05,380.0,-1.47764e-06,-3.73932e-05,-0.000147106,-0.000661751,2.3622,480.0,21.2817,250.0,480.0,,,Y
Tigo_Energy___Inc__TSI_9_0K_US__240V_,240,41.6171,9063.0,9277.47,380.0,-1.37093e-06,-4.1912e-05,0.00028924,-0.000637612,2.7189,480.0,24.4144,250.0,480.0,,,Y
Topper_Sun_Energy_Technology__TS_S1500__208V_,208,25.196201,1550.0,1621.431152,325.0,-9.45693e-06,-2.7e-05,-0.000147,2.2e-05,0.465,360.0,4.989019,100.0,360.0,,Utility Interactive,
